ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location,Violent
10515157,HZ257101,42499.28056,049XX N MILWAUKEE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1623,16,45,11,11,1139338,1932332,2016,42506.65972,41.97043339,-87.763029,"(41.970433391, -87.763029002)",0
10515166,HZ257219,42499.38542,006XX S CICERO AVE,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,CTA STATION,FALSE,FALSE,1533,15,24,25,24,1144504,1896580,2016,42506.65972,41.87223036,-87.74493507,"(41.87223036, -87.744935073)",0
10515172,HZ257272,42499.3125,020XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,132,1,2,33,08A,1177528,1890620,2016,42506.65972,41.85519055,-87.6238712,"(41.855190551, -87.623871195)",1
10515181,HZ257298,42499.46528,006XX N TRUMBULL AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1121,11,27,23,18,1153266,1904041,2016,42506.65972,41.89253479,-87.71256762,"(41.892534793, -87.712567618)",0
10515183,HZ257284,42499.43403,007XX W 50TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,935,9,3,61,04A,1172178,1871713,2016,42506.65972,41.80342765,-87.64406475,"(41.803427645, -87.64406475)",1
10515184,HZ257161,42499.32639,052XX W MADISON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,CTA BUS,TRUE,FALSE,1522,15,28,25,04A,1141642,1899526,2016,42506.65972,41.88036792,-87.75537001,"(41.880367915, -87.755370011)",1
10515187,HZ257313,42499.39583,014XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1224,12,2,28,14,1166915,1899663,2016,42506.65972,41.88023932,-87.66256614,"(41.880239322, -87.662566142)",0
10515188,HZ257286,42499.38889,006XX N LECLAIRE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1532,15,28,25,7,1142247,1903750,2016,42506.65972,41.89194789,-87.7530436,"(41.891947885, -87.753043601)",0
10515193,HZ257304,42499.42708,039XX W LAKE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1122,11,27,26,6,1150264,1901405,2016,42506.65972,41.8853604,-87.72366161,"(41.885360399, -87.723661606)",0
10515197,HZ257230,42499.35417,108XX S WESTERN AVE,810,THEFT,OVER $500,GROCERY FOOD STORE,FALSE,FALSE,2212,22,19,75,6,1162313,1832891,2016,42506.65972,41.69710566,-87.68132349,"(41.697105657, -87.681323493)",0
10515203,HZ257347,42499.47569,001XX E JACKSON DR,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,114,1,2,32,08B,1177434,1899033,2016,42506.65972,41.87827847,-87.62396105,"(41.878278472, -87.623961046)",1
10515206,HZ257320,42499.45833,034XX N WESTERN AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1921,19,47,5,6,1159771,1922681,2016,42506.65972,41.94355269,-87.68816234,"(41.943552694, -87.688162342)",0
10515208,HZ257096,42499.36458,014XX S KOSTNER AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1011,10,24,29,08A,1147287,1892654,2016,42506.65972,41.86140413,-87.73481787,"(41.861404132, -87.734817871)",1
10515211,HZ257317,42499.47569,015XX E 85TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,412,4,8,45,14,1188076,1848930,2016,42506.65972,41.74054454,-87.58648541,"(41.740544538, -87.586485408)",0
10515212,HZ256968,42499.17014,014XX E 95TH ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,511,5,8,50,3,1186918,1842257,2016,42506.65972,41.72226062,-87.59093902,"(41.722260617, -87.590939023)",1
10515213,HZ257170,42499.40278,092XX S DREXEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,TRUE,413,4,8,47,26,1184174,1843743,2016,42506.65972,41.72640287,-87.60094348,"(41.726402869, -87.60094348)",0
10515214,HZ257273,42499.44236,086XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,TRUE,FALSE,632,6,8,44,14,1183073,1847808,2016,42506.65972,41.73758333,-87.60485048,"(41.73758333, -87.604850476)",0
10515216,HZ257123,42499.375,003XX W 108TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,513,5,34,49,08B,1176058,1833310,2016,42506.65972,41.69795891,-87.63098469,"(41.697958905, -87.630984694)",1
10515222,HZ257253,42499.22917,075XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,411,4,8,43,08B,1188234,1855158,2016,42506.65972,41.757631,-87.58570825,"(41.757630995, -87.585708249)",1
10515224,HZ257372,42499.48958,008XX S CANAL ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,FALSE,124,1,2,28,26,1173263,1896657,2016,42506.65972,41.87185215,-87.63934641,"(41.871852149, -87.639346414)",0
10515225,HZ257220,42499.41319,009XX S KEDZIE AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,FALSE,FALSE,1134,11,24,27,9,1155176,1895748,2016,42506.65972,41.86973984,-87.70577564,"(41.869739835, -87.705775644)",0
10515227,HZ257310,42499.46389,0000X N KILBOURN AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1113,11,28,26,18,1146387,1899777,2016,42506.65972,41.88096768,-87.73794027,"(41.88096768, -87.737940272)",0
10515231,HZ257325,42499.41667,013XX S KOMENSKY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,POOL ROOM,FALSE,FALSE,1011,10,24,29,14,1149598,1893420,2016,42506.65972,41.86346161,-87.72631467,"(41.863461605, -87.726314672)",0
10515239,HZ257177,42499.33333,071XX S EAST END AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,324,3,5,43,08A,1188770,1857964,2016,42506.65972,41.76531811,-87.58365429,"(41.765318105, -87.583654287)",1
10515240,HZ257343,42499.48958,061XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,713,7,15,67,3,1166722,1864053,2016,42506.65972,41.78252601,-87.66429316,"(41.782526007, -87.664293162)",1
10515242,HZ257387,42499.50694,069XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,735,7,17,67,08B,1166876,1858796,2016,42506.65972,41.76809684,-87.66387859,"(41.768096835, -87.663878589)",1
10515247,HZ257392,42499.00069,009XX W MONTANA ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1932,19,43,7,6,1169819,1916500,2016,42506.65972,41.92637829,-87.65141159,"(41.926378285, -87.651411588)",0
10515248,HZ257232,42499.38542,022XX W WASHBURNE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1233,12,2,28,6,1161627,1894339,2016,42506.65972,41.86574155,-87.68213138,"(41.865741549, -87.682131379)",0
10515252,HZ257363,42499.47222,015XX W ALTGELD ST,1570,SEX OFFENSE,PUBLIC INDECENCY,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1932,19,32,7,17,1165453,1916683,2016,42506.65972,41.92697461,-87.66744931,"(41.926974606, -87.667449314)",1
10515254,HZ257358,42499.49653,006XX N LA SALLE DR,810,THEFT,OVER $500,GAS STATION,FALSE,FALSE,1832,18,42,8,6,1175023,1904549,2016,42506.65972,41.89346903,-87.63264823,"(41.893469034, -87.632648229)",0
10515255,HZ257162,42499.32292,047XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,223,2,4,38,6,1182389,1873821,2016,42506.65972,41.80898136,-87.60655105,"(41.808981361, -87.606551046)",0
10515256,HZ257321,42499.43333,079XX S DORCHESTER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,411,4,8,45,5,1186921,1852581,2016,42506.65972,41.75059067,-87.59060169,"(41.750590673, -87.590601689)",0
10515258,HZ257380,42499.35417,018XX W BLOOMINGDALE AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1434,14,32,22,6,1163986,1912033,2016,42506.65972,41.91424585,-87.67297147,"(41.914245845, -87.672971468)",0
10515262,HZ257403,42499.33333,010XX W 16TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1232,12,25,28,6,1170051,1892256,2016,42506.65972,41.85984612,-87.65126727,"(41.859846118, -87.651267271)",0
10515264,HZ257240,42499.39583,076XX S NORMAL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,621,6,17,69,08B,1174284,1854305,2016,42506.65972,41.75561156,-87.63685816,"(41.755611561, -87.636858156)",1
10515270,HZ257280,42499.40972,067XX S CALIFORNIA AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,831,8,15,66,24,1158873,1859836,2016,42506.65972,41.77111794,-87.69318512,"(41.771117937, -87.693185122)",0
10515273,HZ257367,42499.49097,013XX N MASON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2531,25,29,25,18,1136451,1908207,2016,42506.65972,41.90428405,-87.77422342,"(41.904284047, -87.774223418)",0
10515282,HZ257384,42499.5,050XX W WASHINGTON BLVD,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1532,15,28,25,08B,1142752,1900033,2016,42506.65972,41.8817386,-87.75128153,"(41.881738601, -87.751281527)",1
10515295,HZ257336,42499.48333,009XX E 101ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,511,5,8,50,14,1184496,1838015,2016,42506.65972,41.71067704,-87.59994271,"(41.710677038, -87.599942714)",0
10515297,HZ257386,42499.47917,061XX S KENWOOD AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,314,3,20,42,08A,1186131,1864500,2016,42506.65972,41.78331617,-87.59312071,"(41.783316167, -87.593120705)",1
10515301,HZ257259,42499.41319,021XX E 87TH ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,412,4,8,45,08B,1191768,1847705,2016,42506.65972,41.73709431,-87.57299818,"(41.737094305, -87.572998178)",1
10515311,HZ257385,42499.5,085XX W HIGGINS RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1614,16,41,76,11,1118285,1938213,2016,42506.65972,41.98693001,-87.84031964,"(41.986930009, -87.840319644)",0
10515323,HZ257334,42499.48958,082XX S OGLESBY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,414,4,8,46,14,1193278,1850894,2016,42506.65972,41.74580846,-87.5673621,"(41.745808456, -87.567362097)",0
10515324,HZ257410,42499.35417,021XX E 87TH ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,412,4,8,45,08B,1191768,1847705,2016,42506.65972,41.73709431,-87.57299818,"(41.737094305, -87.572998178)",1
10515326,HZ257293,42499.44444,077XX S DR MARTIN LUTHER KING JR DR,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,ALLEY,TRUE,FALSE,624,6,6,69,18,1180244,1853879,2016,42506.65972,41.75430809,-87.6150294,"(41.754308091, -87.615029402)",0
10515327,HZ257369,42499.36806,021XX E 87TH ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,412,4,8,45,08A,1191768,1847705,2016,42506.65972,41.73709431,-87.57299818,"(41.737094305, -87.572998178)",1
10515333,HZ257368,42499.49167,030XX N NORMANDY AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,TRUE,FALSE,2511,25,36,18,26,1131225,1919434,2016,42506.65972,41.9351842,-87.79316051,"(41.935184198, -87.793160509)",0
10515335,HZ257433,42499.45833,031XX W WARREN BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1222,12,28,27,18,1155490,1900185,2016,42506.65972,41.88190911,-87.70450351,"(41.881909112, -87.70450351)",0
10515336,HZ257415,42499.51736,024XX S HAMLIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,TRUE,1013,10,22,30,08B,1151426,1887532,2016,42506.65972,41.84726856,-87.71975862,"(41.847268563, -87.719758618)",1
10515340,HZ257454,42499.52083,001XX E CHICAGO AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1833,18,42,8,6,1177003,1905748,2016,42506.65972,41.89671455,-87.62534014,"(41.896714548, -87.625340136)",0
10515346,HZ257379,42499.525,118XX S PERRY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,522,5,34,53,08B,1177708,1826438,2016,42506.65972,41.67906404,-87.62515014,"(41.679064041, -87.625150136)",1
10515349,HZ257432,42499.48958,0000X N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,112,1,42,32,6,1176363,1900547,2016,42506.65972,41.8824572,-87.62784778,"(41.882457198, -87.627847776)",0
10515356,HZ257396,42499.5,006XX E 87TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,632,6,6,44,7,1173661,1847114,2016,42506.65972,41.73589235,-87.63935383,"(41.735892351, -87.63935383)",0
10515359,HZ257355,42499.47917,001XX N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,6,1176352,1900927,2016,42506.65972,41.88350019,-87.6278767,"(41.883500187, -87.627876698)",0
10515360,HZ257428,42499.1875,064XX W IRVING PARK RD,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,1632,16,38,17,08B,1132815,1925903,2016,42506.65972,41.95290821,-87.7871656,"(41.952908208, -87.787165602)",1
10515362,HZ257468,42499.40278,016XX W WARREN BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1224,12,27,28,11,1165472,1900426,2016,42506.65972,41.88236388,-87.66784294,"(41.88236388, -87.667842935)",0
10515366,HZ257441,42499.54167,014XX N MILWAUKEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1424,14,1,24,14,1163719,1909817,2016,42506.65972,41.90817063,-87.67401496,"(41.908170625, -87.674014962)",0
10515367,HZ257445,42499.49306,060XX S LANGLEY AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,313,3,20,42,04A,1181924,1865146,2016,42506.65972,41.7851872,-87.60852484,"(41.785187197, -87.608524835)",1
10515376,HZ257474,42499.45486,040XX W 50TH ST,550,ASSAULT,AGGRAVATED PO: HANDGUN,RESIDENCE,FALSE,FALSE,815,8,14,57,04A,1149959,1871153,2016,42506.65972,41.80235097,-87.72556778,"(41.80235097, -87.725567779)",1
10515377,HZ257462,42499.54167,064XX S MOZART ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,FALSE,823,8,15,66,08B,1158486,1861870,2016,42506.65972,41.77670743,-87.69454836,"(41.776707425, -87.694548355)",1
10515391,HZ257480,42499.52083,026XX S ST LOUIS AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,1032,10,22,30,04B,1153457,1886340,2016,42506.65972,41.84395751,-87.71233643,"(41.84395751, -87.712336429)",1
10515394,HZ257509,42499.5625,008XX W 59TH ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,712,7,16,68,18,1171551,1865722,2016,42506.65972,41.78700146,-87.64653979,"(41.787001463, -87.646539793)",0
10515397,HZ257465,42499.52847,027XX W 15TH ST,560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,1023,10,28,29,08A,1158464,1892617,2016,42506.65972,41.86108146,-87.69379005,"(41.861081457, -87.693790049)",1
10515406,HZ257473,42499.5,015XX W 69TH ST,1330,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,TRUE,FALSE,725,7,17,67,26,1167046,1858966,2016,42506.65972,41.76855971,-87.6632506,"(41.768559705, -87.663250604)",0
10515420,HZ257299,42499.19792,069XX N GLENWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2431,24,49,1,6,1165693,1946059,2016,42506.65972,42.00757834,-87.66572632,"(42.007578336, -87.665726315)",0
10515423,HZ257285,42499.4375,039XX W FLOURNOY ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,1132,11,24,26,18,1150147,1896737,2016,42506.65972,41.87255317,-87.72421291,"(41.872553169, -87.724212914)",0
10515425,HZ257478,42499.56181,009XX W 18TH ST,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),SIDEWALK,TRUE,FALSE,1235,12,25,31,18,1170319,1891600,2016,42506.65972,41.85804015,-87.65030268,"(41.858040154, -87.65030268)",0
10515428,HZ257554,42499.42986,033XX W DICKENS AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1413,14,26,22,11,1153629,1913754,2016,42506.65972,41.91918094,-87.71097565,"(41.919180937, -87.71097565)",0
10515429,HZ257291,42499.45139,007XX E 72ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,323,3,6,69,08B,1182605,1857446,2016,42506.65972,41.76404189,-87.60626669,"(41.764041886, -87.606266693)",1
10515438,HZ257503,42499.55,078XX S HALSTED ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,621,6,17,71,24,1172325,1852947,2016,42506.65972,41.75192833,-87.64407726,"(41.751928332, -87.644077264)",0
10515439,HZ257495,42499.55278,0000X E OAK ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1824,18,42,8,6,1176642,1907225,2016,42506.65972,41.90077567,-87.62662133,"(41.900775673, -87.626621327)",0
10515440,HZ257421,42499.48958,078XX S LAFLIN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,612,6,17,71,08B,1167473,1852841,2016,42506.65972,41.75174274,-87.66186068,"(41.751742742, -87.661860682)",1
10515441,HZ257496,42499.54167,0000X E 110TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,TRUE,513,5,9,49,08B,1178684,1831876,2016,42506.65972,41.69396464,-87.62141311,"(41.69396464, -87.621413105)",1
10515442,HZ257453,42499.51736,083XX S INGLESIDE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,632,6,8,44,08A,1184006,1849890,2016,42506.65972,41.74327484,-87.60136737,"(41.743274841, -87.601367374)",1
10515444,HZ257427,42499.45139,050XX S EVANS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,223,2,4,38,7,1182038,1871608,2016,42506.65972,41.80291685,-87.60790694,"(41.802916848, -87.607906938)",0
10515454,HZ257559,42499.59375,009XX W FULTON MARKET,820,THEFT,$500 AND UNDER,WAREHOUSE,FALSE,FALSE,1214,12,27,28,6,1170135,1902064,2016,42506.65972,41.88675816,-87.6506726,"(41.886758164, -87.650672598)",0
10515456,HZ257400,42499.49306,020XX N ORCHARD ST,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1812,18,43,7,08B,1171278,1913694,2016,42506.65972,41.91864652,-87.64613311,"(41.918646522, -87.64613311)",1
10515459,HZ257558,42499.55208,001XX W SWANN ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,215,2,3,37,3,1176029,1874109,2016,42506.65972,41.80991688,-87.62986943,"(41.809916881, -87.629869426)",1
10515463,HZ257449,42499.49861,054XX N SHERIDAN RD,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,2023,20,48,77,11,1168658,1936265,2016,42506.65972,41.98063946,-87.65510293,"(41.980639456, -87.65510293)",0
10515437,HZ257309,42499.48264,077XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,FALSE,TRUE,612,6,17,71,14,1170987,1853446,2016,42513.65833,41.75332696,-87.64896587,"(41.753326963, -87.648965874)",0
10515460,HZ256964,42499.19583,008XX W FULLERTON AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1932,19,43,7,5,1170369,1916164,2016,42513.65833,41.92544426,-87.64940046,"(41.925444264, -87.649400456)",0
10515413,HZ257157,42499.37222,010XX N STATE ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,TRUE,FALSE,1824,18,42,8,5,1176182,1907168,2016,42524.65694,41.90062965,-87.62831264,"(41.900629649, -87.628312638)",0
10515468,HZ257582,42499.57639,008XX E 103RD ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2016,42506.65972,41.70751943,-87.60183902,"(41.707519433, -87.601839023)",1
10515470,HZ257547,42499,010XX S MASON AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1513,15,29,25,3,1136866,1895193,2016,42506.65972,41.86856449,-87.77301113,"(41.86856449, -87.773011129)",1
10515471,HZ257544,42499.53125,012XX S CALIFORNIA BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1023,10,28,29,14,1157886,1894138,2016,42506.65972,41.86526703,-87.69587032,"(41.865267034, -87.695870315)",0
10515472,HZ257529,42499.55833,014XX N WASHTENAW AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,1423,14,26,24,7,1158151,1909510,2016,42506.65972,41.90744381,-87.69447737,"(41.907443813, -87.694477372)",0
10515473,HZ257477,42499.52083,021XX S ARCHER AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,914,9,25,34,6,1175081,1890096,2016,42506.65972,41.85380779,-87.63286839,"(41.853807787, -87.632868393)",0
10515474,HZ257591,42499.52083,023XX S CHRISTIANA AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1024,10,22,30,08A,1154399,1888201,2016,42506.65972,41.84904557,-87.70882978,"(41.849045571, -87.708829783)",1
10515475,HZ257596,42499.60417,036XX S WELLS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,915,9,11,34,18,1175216,1880819,2016,42506.65972,41.82834795,-87.63265068,"(41.828347945, -87.632650679)",0
10515477,HZ257575,42499.58333,033XX W ADAMS ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,1124,11,28,27,26,1154073,1898875,2016,42506.65972,41.87834271,-87.70974169,"(41.878342711, -87.70974169)",0
10515478,HZ257528,42499.56944,034XX W ADAMS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1123,11,28,27,14,1153574,1898863,2016,42506.65972,41.87831972,-87.71157424,"(41.878319716, -87.711574237)",0
10515480,HZ257195,42499.3125,036XX W CHICAGO AVE,330,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,FALSE,1112,11,27,23,3,1152155,1905098,2016,42506.65972,41.89545729,-87.71661999,"(41.895457291, -87.716619992)",1
10515481,HZ257490,42499.53125,049XX W CHICAGO AVE,2091,NARCOTICS,FORFEIT PROPERTY,STREET,TRUE,FALSE,1531,15,37,25,18,1143301,1904861,2016,42506.65972,41.89497697,-87.74914489,"(41.894976972, -87.749144893)",0
10515483,HZ257531,42499.51042,0000X E 9TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,123,1,2,32,08B,1176856,1896212,2016,42506.65972,41.87055057,-87.62616865,"(41.870550571, -87.626168646)",1
10515486,HZ257662,42499.28472,028XX W COLUMBUS AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,835,8,18,70,6,1158650,1853658,2016,42506.65972,41.75416912,-87.69417084,"(41.754169124, -87.694170838)",0
10515488,HZ257487,42499.56181,012XX N KEELER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,2534,25,37,23,04B,1148155,1907880,2016,42506.65972,41.90316935,-87.73123945,"(41.903169349, -87.73123945)",1
10515489,HZ257684,42499.48403,041XX N MEADE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1624,16,38,15,08A,1134945,1926919,2016,42506.65972,41.9556587,-87.77931131,"(41.9556587, -87.779311314)",1
10515493,HZ257670,42499.625,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,26,1176352,1900927,2016,42506.65972,41.88350019,-87.6278767,"(41.883500187, -87.627876698)",0
10515501,HZ257637,42499.52083,001XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,122,1,42,32,14,1175008,1901270,2016,42506.65972,41.88447161,-87.63280163,"(41.88447161, -87.632801633)",0
10515502,HZ257640,42499.61111,006XX E 133RD ST,2027,NARCOTICS,POSS: CRACK,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,533,5,9,54,18,1183046,1817427,2016,42506.65972,41.65421448,-87.60588946,"(41.654214477, -87.605889462)",0
10515487,HZ257306,42499.44792,018XX N KARLOV AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,FALSE,FALSE,2534,25,30,20,14,1148760,1911902,2016,42513.65833,41.91419444,-87.72891304,"(41.914194442, -87.728913039)",0
10515482,HZ257492,42499.50556,001XX W 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,634,6,21,49,15,1177035,1841962,2016,42516.65903,41.72167927,-87.62714764,"(41.721679274, -87.627147643)",0
10515503,HZ257642,42499.62847,002XX E 43RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,213,2,3,38,26,1178484,1876555,2016,42506.65972,41.81657342,-87.62079053,"(41.816573417, -87.620790527)",0
10515505,HZ257564,42499.5,001XX S DEARBORN ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,112,1,42,32,26,1175959,1899607,2016,42506.65972,41.87988689,-87.62935957,"(41.879886887, -87.629359567)",0
10515507,HZ257597,42499.38542,045XX N BEACON ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1913,19,46,3,6,1166352,1930182,2016,42506.65972,41.96399729,-87.66375841,"(41.963997289, -87.663758405)",0
